U10,V10
-2.076599407,6.468848462
-4.853811437,4.552472217
-2.64715129,2.159877625
0.225904436,2.126519335
0.947551086,2.925968009
-3.433069594,0.726621442
-2.244607768,1.469706109
-0.307437541,-1.71313487
-3.34173619,-3.475372809
-5.859606455,-3.262569925
-6.127968803,-2.924385882
-5.559672066,-3.52253453
-5.460445652,-3.642164259
-5.484124683,-3.463869951
-5.097367181,-2.379150383
-4.53132559,-1.799406309
-4.441119759,-0.133792382
-4.035193518,0.987736333
-2.443060596,1.712416425
-1.884912015,2.376131367
-0.956919526,2.710864553
-2.008945033,1.499613541
-0.098836556,1.633046701
0.738950102,-1.431314834
-1.835298808,0.188287659
-3.263933661,6.349218732
-4.339638199,3.164077182
-5.154873399,-1.743042302
-4.262963242,-4.473820937
-2.505077105,-1.169049657
0.304834539,1.388035812
1.864267847,0.718569441
0.679188738,-0.212011821
-2.161167374,2.032195895
-2.15214679,0.845100886
-2.817414796,-1.950093757
-2.86590043,-3.133737908
-3.294378129,-1.870724033
-2.523118272,-0.008411223
-1.652632,0.892262606
-2.384426806,0.592037996
-3.398114835,2.270305068
-2.340451463,2.8535
-0.902796027,2.625743399
0.976867982,3.182481756
-2.199504852,7.004881673
-0.546482994,5.71886208
1.496679084,5.511810625
1.880053867,7.718058907
3.08655686,4.703159665
3.162104244,-0.921738197
1.25312334,-1.227714236
-1.204985562,-0.436317564
-2.347216901,3.933618423
0.678061165,5.270250594
5.118443209,8.638287596
6.639539039,9.801226602
8.197844774,5.573926062
3.454145623,1.072857486
2.959141124,-1.361147396
-2.125085041,-2.029463482
-4.449012769,1.78603472
-2.148764072,3.931317852
-2.103661156,0.719719727
-2.806139067,-0.562849008
-1.076442253,1.866554731
-0.732532521,1.550226119
-0.17438394,1.828595297
-3.698049224,2.922517151
-3.530040863,2.931719438
-1.318870424,1.304064945
-0.136046462,-0.606559871
0.141336469,0.560980278
-0.472063183,3.249198336
0.302579393,3.253799479
0.727674373,2.866153144
-0.549865713,3.145672608
0.705122915,2.908713721
-0.889265153,1.353527237
-0.964812536,0.273408813
-0.933240496,1.665254705
0.027451607,4.131467592
1.231699455,6.196230713
2.861042282,8.893651057
3.652598451,5.88565353
3.602985244,2.998436018
1.582374624,5.649844929
3.065132975,3.64834753
0.334151434,3.679405248
1.989428437,3.89565899
0.214628707,2.395686227
3.218482888,1.237348365
1.997321448,0.497714556
3.228631044,3.044447453
2.961396269,0.231998522
2.107823591,-0.937842199
1.51472025,0.21589452
2.148416215,3.931317852
1.900350179,3.54827266
1.143748769,6.706957635
0.747970685,8.068896095
1.381666649,4.47655335
3.844285843,0.825546026
4.926755818,-5.02595815
3.179017837,-4.638311815
0.241690457,-0.695131882
-0.488976777,2.705113124
1.466234616,1.598538125
0.829155933,0.727771728
-2.326920589,2.943222297
2.511494686,5.970774684
2.997478602,1.231596935
-1.389907516,-1.549794277
-2.915513638,-2.710432711
-4.019407498,-5.136385593
-0.517166099,-5.134085021
-2.223183883,-3.822759139
-2.581752062,0.716268869
-1.312104987,2.540622245
0.227032009,1.597387839
-0.352540457,2.087409616
-0.223997147,5.893705531
0.541624846,6.204282714
1.962366688,4.398333911
2.170967673,7.946965794
2.68852363,5.382978609
2.21268787,1.882658733
2.481050218,-1.87992632
1.134728186,-1.119587365
2.828342668,3.617289812
1.636498123,4.052097867
1.478637918,0.259605382
-1.2782778,1.026846052
1.927411928,1.999987891
3.096705016,1.978132459
4.259232667,0.391888257
4.281784124,0.805991167
1.7289591,1.627295272
0.170653365,3.077805743
1.946580668,1.130371779
-1.517323253,-0.155647813
-0.927602631,3.118065748
-0.560013869,3.850797841
1.582374624,2.741922271
1.083987406,-0.216612964
-0.558886296,2.545223389
2.447223031,1.829745583
2.281469816,0.347027108
1.783082598,-2.34119095
-2.070961542,1.0636552
-0.416812112,3.313614344
1.598160644,2.093161045
1.032119053,1.130371779
-0.923092339,5.205834586
2.288235254,5.180528297
3.736038845,2.242698207
2.915165781,0.444801406
-0.058243932,3.900260134
2.484432937,5.333516317
3.248927356,2.854650286
2.762943441,3.417140072
1.778572307,6.367623306
3.599602526,6.741466211
4.832039695,5.118412861
3.394384259,3.652948673
2.246515057,6.091554699
3.41017028,5.328915173
4.1746647,3.136470322
1.887946877,1.828595297
0.170653365,4.272952753
1.503444522,4.406385912
2.588169642,0.670257435
1.980407854,-0.105035236
-0.801314467,3.453949219
2.632144985,4.528316214
3.734911272,0.091663647
2.355889627,-0.899882766
1.898095033,1.782583863
2.341231179,3.525266943
2.794515481,0.361980824
0.514563096,-2.173249214
0.517945815,0.462055694
0.930637493,-0.090081519
0.537114554,-1.37955197
-1.194837406,-2.678224707
-2.728336538,-2.120336065
-2.317900005,0.853152887
-2.898600044,-1.080477646
-5.278906417,-1.529089132
-4.990247757,0.278009956
-3.366542794,4.849245969
3.551116891,4.325865902
2.189008839,1.24425008
-1.872508714,-1.354245681
-4.2855147,0.687511723
-1.267002071,2.510714813
-0.866713695,3.741520685
0.919361764,3.504561797
1.866522992,1.317868375
2.716712952,1.814791867
1.639880841,1.917167309
2.067230967,2.509564527
2.526153133,2.930569152
3.33236775,1.133822637
1.793230754,-0.338543265
-0.252186469,3.769127545
1.554185302,4.253397893
3.060622684,0.984285475
1.988300865,0.437899691
1.743617547,0.268807669
1.54967501,0.621945429
3.407915134,0.684060865
3.486845236,-3.93663744
-2.014582898,-1.820111455
-0.932112923,-0.799807896
0.49652193,-3.026761323
-0.557758723,-2.080076059
-3.305653858,0.31021796
-2.890707034,3.296360056
-1.182434104,2.669454262
-1.705627926,3.577029806
-2.808394213,4.054398439
-1.318870424,5.50490891
-0.024416746,4.84349454
-0.272482782,5.052846567
-0.928730204,6.418235884
0.25071104,6.524062183
2.964778988,5.768324372
3.309816293,4.789431104
2.231856609,4.884904831
2.82495995,3.042146881
3.236524055,3.055950311
2.439330021,0.511517986
3.221865607,-0.224664965
2.632144985,-2.036365197
2.550959737,-3.152142482
1.144876342,-3.30282993
-1.582722481,-0.333942122
-1.755241133,3.315914916
1.06594624,4.733067097
2.030021062,6.306658155
1.277929943,7.207331985
3.07077084,7.529412026
4.684327646,3.76222583
3.168869681,1.559428406
2.081889414,3.195134901
2.22058088,3.490758367
2.325445159,1.019944337
0.850579818,2.420992516
0.693847186,6.250294148
2.885848886,5.165574581
3.814968948,4.330467046
2.676120328,2.598136539
2.640037995,1.107366062
1.780827453,-1.756845732
0.142464042,-1.665973149
-2.55356274,-1.545193134
-3.680008058,-1.205858805
-3.534551155,0.892262606
-1.394417808,-0.036018084
-2.166805238,0.746176302
-0.979470984,3.266452624
-0.424705122,3.263001766
0.794201173,3.231944048
0.903575744,2.784482848
0.044365201,4.684755091
1.510209959,2.963927442
2.910655489,1.313267231
2.847511407,1.997687319
0.926127201,3.817439552
2.385206522,4.345420762
3.658236316,2.471605094
3.040326372,1.378833526
3.339133188,3.062852026
2.906145198,1.199388931
1.256506058,-0.84581933
-1.59399821,0.434448833
-3.111711321,0.422945975
-2.303241558,2.144923909
2.178860683,3.720815539
8.459441685,-0.027966083
9.500191463,-4.592300381
4.600887253,-7.074617269
-1.537619565,-4.58424838
-2.724953819,-0.236167824
-1.94918367,4.165976167
-1.137331189,5.858046669
2.196901849,2.603887968
0.930637493,3.188233185
-1.282788092,5.477302049
-0.817100488,6.39983131
1.815782212,7.03363882
0.035344618,7.326961714
4.783554061,3.754173829
4.316738884,-4.229960334
3.011009477,-4.009105449
1.462851897,-6.299324599
-0.600606493,-4.438162075
1.418876555,-3.562794535
2.334465742,-0.841218187
1.687238903,0.916418609
0.339789298,6.153670136
2.147288642,9.76556774
4.756492311,12.04888518
5.106039908,8.504854436
3.660491462,5.364574035
2.978309863,-1.986902905
2.876828303,-4.509479799
3.342515906,-2.651768133
1.140366051,3.292909199
0.101871418,4.090057301
2.853149272,-2.014509765
3.654853597,-4.358792351
4.364096945,-3.071622472
3.095577443,-2.78865215
2.671610036,1.606590126
1.874416003,3.891057847
2.540811581,5.816636378
1.059180803,4.002635575
4.69334823,-3.011807607
7.046592853,-1.187454231
6.356518244,-1.632614859
6.627135737,-5.052414725
4.592994242,-3.895227149
3.307561147,-4.162093468
-0.725767084,-1.37955197
1.146003915,1.404139814
3.751824866,-0.69858274
0.973485263,-1.500331985
-2.67872333,2.425593659
-1.631208115,5.286354596
-0.360433467,3.513764084
-1.225281874,3.931317852
-0.460787454,3.773728689
-0.970450401,6.440091315
3.604112817,6.055895838
2.788877617,-0.696282168
3.494738247,-5.465367349
1.745872693,-5.763291387
4.104755181,-3.424760231
6.755679047,-5.441211346
4.47910938,-1.66022172
2.532918571,-2.479225253
2.588169642,-1.449719407
0.135698605,1.531821545
-0.688557178,5.221938588
-0.815972915,6.736865068
3.334622896,3.399885784
0.738950102,-4.718831825
0.272134925,-2.26067094
0.299196674,-1.882226891
-1.366228486,-1.661372006
-2.436295159,-4.31738206
-1.705627926,-4.310480345
-1.810492205,-3.308581359
-4.296790429,-4.286324341
-4.478329664,-3.461569379
-3.616863976,-5.603401653
-4.631679577,-7.105674988
-4.10623061,-10.61979829
-6.291466873,-16.05834985
0.697229905,-20.63073614
8.901450258,-9.883615343
7.054485863,-5.283622183
4.402434424,-4.673970677
-1.59399821,-2.987651604
-3.718345536,-0.647970162
-5.233803501,-2.552843548
-6.488792128,-2.273324084
-5.926133256,-3.057819042
-4.816601531,-6.096874287
-4.517794715,-7.894771088
-3.481555229,-9.494818722
-6.796619528,-8.096071114
-5.726552854,-8.354885433
-3.509744551,-9.137079819
-3.667604756,-8.190394555
-3.457876198,-6.108377146
-3.286485119,-2.999154463
0.766011851,-0.966599346
-0.899413309,-0.429415848
-0.982853703,4.199334457
-0.485594058,4.905609976
0.805476902,3.918664707
-0.655857564,4.475403064
-0.887010007,4.704309951
-1.649249281,5.65789693
-0.958047099,6.417085598
-1.95707668,8.633686453
-0.538589984,10.37982039
4.079948577,11.50825082
5.341702642,4.691656806
3.994253037,-3.031362467
-1.387652371,-3.372997368
-5.722042563,-0.643369019
-4.392634124,0.31021796
-4.010386915,1.500763827
-3.57965407,3.057100597
-2.170187957,3.44819779
-1.780047737,1.083210059
-3.069991124,4.06245044
0.415336682,7.777873772
4.645990168,5.378377465
5.836707141,-4.255266623
10.15418374,-2.887576734
7.67352338,-3.193552773
4.27614626,-3.621459114
0.548390283,-2.734588715
-2.037134356,0.035299639
-1.475603056,4.524865356
-1.64473899,4.788280818
0.224776863,3.283706912
1.837206097,-0.172902101
-0.085305682,-3.596152825
-1.319997997,-3.821608853
-2.247990486,-2.819709868
-3.901012344,-0.509935859
-2.488163512,3.093909745
-2.307751849,5.318562601
-1.552278013,7.293603424
-1.967224836,9.031685361
5.0564267,6.530963898
5.365381673,1.350076379
3.90179206,-5.05931644
3.009881904,-4.168995184
0.400678234,-0.890680479
-0.143939472,3.227342905
3.365067364,3.977329286
1.504572094,3.864601272
-0.138301608,0.947476328
-0.487849204,0.916418609
2.982820154,-0.987304491
1.797741046,-1.859221174
0.796456319,1.5111164
3.552244464,2.43364566
8.587984994,-10.67731259
9.689623709,-7.752135642
6.877456919,-6.723780082
4.40468957,-4.174746613
4.600887253,-3.438563662
2.27921467,-3.741088843
-0.50589037,-1.800556595
-2.597538082,0.740424872
-4.962058434,0.613893428
-5.872009757,3.931317852
-3.369925513,6.016786118
-1.795833757,4.463900206
0.573196887,-0.059023801
0.940785649,-3.301679644
0.86298312,-2.938189312
0.690464467,-3.675522549
-1.527471409,-7.045860123
-4.384741114,-6.263665737
-5.027457662,-3.959643157
-5.689342949,-2.243416652
-4.128782068,-0.029116369
-4.512156851,-0.557097579
-5.858478883,-2.398705243
-5.751359458,-1.799406309
-4.533580736,-3.5167831
-6.846232735,-5.756389672
-7.36717141,-4.1839489
-5.872009757,-2.570097836
-2.682106049,-5.530933643
-1.943545806,-4.212706046
-2.821925088,-2.948541885
-2.833200817,-1.433615405
0.091723262,-2.899079593
-1.015553317,-0.567450152
-0.847544956,3.972728143
0.154867344,5.272551166
1.865395419,4.174028169
1.6083088,3.229643476
-0.560013869,4.328166474
-0.990746713,4.903309405
-1.078697398,5.405984326
-1.456434317,6.895604516
-0.970450401,6.014485547
-2.789225474,6.763321642
5.498435274,2.370379938
7.740050181,-6.490272052
5.155653115,-6.072718284
5.092509033,-3.364945367
5.051916409,-2.323936662
1.904860471,-2.506832114
-2.337068745,0.532223132
-2.232204466,3.702410965
-0.990746713,2.805187994
-1.802599194,0.509217414
-0.889265153,4.799783677
3.049346955,-4.059718027
7.267597139,-7.686569348
9.459598839,-7.355287019
9.256635719,-8.385943151
7.354420252,-8.136331119
3.943512257,-8.604497465
0.108636856,-7.02170412
-1.875891432,-4.316231774
-3.738641848,-1.46582341
-5.955450151,-1.710834298
-7.548710646,-1.971949189
-7.2927516,-4.673970677
-6.002808213,-5.307778186
-2.386681952,-6.675468075
-2.157784655,-6.158989724
-3.406007845,-2.693178424
-3.617991549,1.70551471
0.882151859,4.330467046
-0.410046674,6.749518212
2.13488534,9.499851706
1.594777926,12.45033494
7.05335829,5.57162549
10.59844746,-5.524031928
15.29366098,-1.89372975
12.55027613,-5.718430239
9.142750857,-3.563944821
7.399523168,-4.312780916
6.04305298,-1.106934221
4.604269971,1.046400912
5.589768678,-2.466572109
4.84557057,-6.831906953
6.92481498,-6.50177491
5.838962287,-7.678517346
3.082046569,-7.699222492
-1.23543003,-6.667416074
-5.531482744,-2.219260649
-4.397144416,3.123817177
-0.64232669,5.840792382
-1.881529297,7.61453318
-0.737042813,6.249143862
-1.553405585,3.866901844
-0.584820472,1.131522065
1.325288005,-3.425910517
0.459312025,-2.149093211
3.372960374,-0.672126165
0.940785649,3.946271568
1.359115191,6.459646175
3.111363464,5.402533468
2.852021699,8.880997913
4.202854022,7.063546252
5.60217198,5.285204311
7.58782784,-4.604953525
10.13388743,-8.601046607
7.0612513,-3.554742534
9.377286018,2.226594205
9.74487478,-0.48462957
11.07541079,-0.144144955
10.55447212,1.304064945
8.796585979,1.235047793
7.433350354,2.795985707
7.698329984,0.641500288
7.867465917,-2.612658413
7.125522955,-2.979599603
7.940758155,-2.353844094
8.009540101,-5.113379876
6.593308551,-5.362991908
6.03515997,-6.70767608
5.933678409,-5.977244558
4.618928419,-4.424358645
4.208491887,-1.99380462
3.810458656,0.41029283
4.006656339,2.079357615
4.258105094,3.463151506
3.052729673,-0.597357584
0.599131063,1.369631239
-0.636688825,8.015982945
3.596219807,12.4618378
3.326729886,19.03687178
15.07265669,-6.596098351
11.01452186,-1.503782843
17.47551452,-0.200508962
15.42896972,2.323218218
16.51594999,-0.148746098
16.30283871,-0.972350775
15.60599867,-2.954293314
10.29174763,2.03909761
6.385835139,3.510313227
2.671610036,5.265649451
4.702368813,5.991479829
3.759717876,4.090057301
6.005843074,1.753826716
11.10134497,-5.466517635
10.37518803,-7.726829353
8.436890227,-5.442361632
5.284196424,-3.366095652
3.388746395,1.562879263
2.603955663,2.722367412
1.979280281,0.881910033
-0.30292725,2.962777157
-0.892647871,1.855051872
-0.048095776,3.632243528
2.222836026,3.403336641
2.793387909,8.849940195
5.031620097,11.63133141
6.566246801,8.468045289
9.5069569,-10.89011547
12.73858081,-8.921976363
11.13855487,-7.499072752
8.559795672,-7.036657836
6.72974487,-5.331934189
3.251182502,-1.06552393
2.647931006,3.963525856
5.440929056,3.160626325
4.092351879,-2.376849812
5.490542263,-3.329286505
6.397110868,-4.226509477
6.830098858,-7.277067581
7.700585129,-6.730681797
8.415466342,-7.199998428
6.635028748,-5.396350198
5.062064565,-4.604953525
2.218325734,-2.105382348
-0.843034664,1.792936436
-0.19016996,7.459244588
2.858787136,8.675096744
2.784367325,9.959966051
1.077221969,11.28739593
6.948494011,1.02454548
6.023884241,-10.07226222
2.672737609,-11.81379502
1.248613048,-8.481416878
0.239435311,-5.346887906
1.22606159,-4.185099186
1.044522355,-7.308125299
-2.072089115,-5.293974756
-2.921151502,-1.830464028
-2.476887783,1.585884981
-0.834014081,3.450498362
0.5393697,6.128363847
0.121040157,4.071652727
4.782426488,2.355426222
5.257134675,1.947074741
5.8716619,-7.629055054
5.857003453,-5.346887906
4.382138112,-2.257220082
6.664345643,4.526015642
10.4428424,-9.290067838
10.05834004,-4.449664934
7.858445334,-4.956940999
3.748442147,-4.365694066
0.181929093,-2.978449317
-2.04277222,-1.963897187
0.096233554,2.793685135
6.084773177,1.522619258
10.23875171,-7.263264151
9.128092409,-8.874814642
8.470717414,-7.581893334
8.952191038,-6.958438397
9.278059604,-8.893219216
9.43253709,-8.619451181
9.139368138,-8.280116852
8.501161882,-5.981845701
8.659022087,-7.448460174
8.868750644,-7.744083641
9.139368138,-8.120227117
9.559952826,-6.941184109
8.900322685,-6.496023481
8.666915097,-4.984547859
6.259546975,-3.287876214
7.646461631,-4.659016961
7.287893451,-5.527482786
9.15966445,-3.338488792
9.41336835,-4.381798068
9.029993568,-6.079619999
11.99889299,-7.297772726
11.59747704,-7.081518984
10.32895754,-6.130232577
10.77660398,-4.599202096
10.93220903,-7.334581874
8.810116854,-6.867565814
7.252938692,-5.647112515
5.828814131,-3.682424264
3.489100382,-3.999903162
1.46397947,-3.56969625
2.84863898,-1.708533726
2.743774701,1.350076379
5.366509245,-3.218859062
2.397609824,-5.082322157
6.141151821,-3.78364942
5.301110018,-0.561698723
8.647746358,-2.08812806
12.92012004,-1.871874319
10.85778922,-7.48296875
11.52192966,-7.390945881
10.95588807,-8.507873452
10.18688335,-6.44080976
9.985047806,-6.019805134
8.023070976,-5.989897702
6.969917896,-6.072718284
9.539656514,-4.813155266
9.683985844,-6.651312072
10.30302336,-8.312324856
7.117629945,-12.44645224
7.629548037,-9.735228467
7.515663175,-8.369839149
5.935933555,-5.841510826
5.666443634,-4.027510023
6.931580418,-1.519886845
6.913539252,-1.403707973
6.482806407,1.953976456
7.10409907,2.002288462
6.517761167,0.265356812
3.278244252,-1.071275359
2.174350392,-1.449719407
4.001018475,-7.08266927
4.36973481,-8.184643125
6.736510308,-7.51632704
10.1643319,-7.11602756
11.89628386,-8.089169399
11.88726327,-8.426203156
8.532733923,-8.359486576
6.771465067,-5.731083383
6.186254737,-3.55014139
3.750697293,-0.696282168
1.921774064,2.156426768
-1.925504639,5.695856363
11.22199527,1.950525599
11.28513935,-6.100325145
11.12389643,-8.398596296
10.99648069,-9.191143254
10.05044703,-8.574590032
11.57041529,-6.837658382
10.0019614,-5.583846793
7.940758155,-0.828565042
7.61488959,-7.879817372
10.07074335,-6.960738969
10.31880938,-7.868314514
8.158379723,-6.25446345
8.973614923,-7.998296816
8.210248076,-6.481069765
6.771465067,-4.775195833
5.89083064,-4.501427798
3.107980745,-4.688924393
3.614260973,-6.967640684
4.594121815,-8.814999777
3.350408917,-7.211501287
4.438516756,-4.566994092
4.722665125,-1.303633103
5.523241877,1.757277574
2.345741471,3.436694931
4.965093296,0.298715102
3.577051068,-8.503272309
7.13905383,-7.688869919
8.021943403,-9.133628961
6.132131238,-8.605647751
2.106696018,-3.448916234
2.646803433,4.122265305
6.277588141,7.016384532
8.807861708,-3.781348848
6.819950702,-3.958492871
5.48152168,-4.427809502
1.980407854,-4.671670105
-3.279719681,4.516813355
8.276774877,4.980378557
17.55557219,-0.84581933
15.91044335,-6.979143543
16.56669077,-7.509425325
16.02771093,-10.21374738
13.16029307,-9.152033535
13.41963483,-6.380994895
10.90853,-8.921976363
4.718154833,-11.46870926
5.958485013,-8.740231196
7.989243789,-6.538584058
4.929010964,-9.150883249
4.735068427,-8.129429404
4.013421776,-10.38859084
4.016804495,-5.64596223
3.315454157,-3.642164259
3.189165993,0.542575704
2.853149272,6.126063275
3.405659988,9.242187673
4.173537127,11.04238505
5.533390033,4.407536198
7.627292891,-6.728381225
1.929667074,-1.915585181
1.691749194,-0.789455323
6.635028748,-1.8408166
13.38129735,-7.273616723
8.934149872,-8.341082003
6.781613223,-3.447765949
3.307561147,4.092357872
6.686897101,7.958468652
9.080734348,4.912511691
10.89972705,-6.038224285
13.81034219,-5.667272237
11.84305661,-9.333151294
7.394779722,-7.286368821
4.995566683,-8.441775345
0.190229765,-2.546910897
1.070209967,3.682901429
3.225240018,4.098585929
2.087255149,8.393992431
2.937288381,8.512915294
9.636195264,3.310858346
11.03679203,-8.015180491
11.67489285,-5.650906706
15.19711728,-7.209996341
15.0070692,-8.083915723
11.72326873,-5.0071958
11.35123521,-4.871907406
9.302171365,-3.011691992
7.683883165,-5.151212477
7.670061487,-5.178488363
8.771188546,-6.49100399
7.720740975,-7.631136018
6.942119748,-6.296799683
8.163034689,-5.663999131
9.709910883,-8.338126979
6.695633147,-4.356938682
3.091630459,1.310990396
4.781330665,11.09212306
6.325903245,11.93876656
10.38947675,6.858905576
8.832234293,-10.43291501
13.53390862,-8.5050554
12.11027573,-5.04538204
12.62974048,-3.23426322
12.78753798,-2.061400129
16.00107825,-2.354888661
17.65276884,-4.574054733
17.09644627,-5.758919214
15.51962311,-7.861344494
14.70299227,-5.827654446
12.57330196,-10.57147651
9.565935064,-8.143922672
9.545202547,-8.308669022
8.814957195,-5.905117962
8.940504109,-7.248182581
9.129400383,-7.655138797
10.24204551,-8.662164503
7.046934144,-9.817571027
4.621229554,-9.577543232
3.360001385,-8.200656514
2.744936688,-4.899183292
1.738257765,-1.620621814
3.233302664,5.498384391
4.364376694,6.505410096
5.531156727,8.637293333
6.666837983,8.595833987
6.902958326,3.917474047
1.297115857,-1.561705901
-3.586543906,-2.099586369
-0.726608247,-3.577939382
6.236062335,-7.80024651
5.169489471,-6.22806445
4.783634278,-7.548217325
5.415976072,-8.15155992
5.366448391,-6.626292384
6.916780004,-4.004534236
3.27131228,-3.785236114
0.145309309,-0.466306325
-0.877494905,2.309287818
0.259338158,-6.54119162
4.087943123,-7.52312351
3.074353361,-6.931782305
1.642657822,-3.896521729
-0.436352997,-1.474423066
-1.743653429,0.603999435
-4.031141233,-2.353797625
-4.713010709,-1.54752244
-2.468139748,-1.355500204
2.991423289,-0.324471719
6.287893629,-5.555986623
3.263249635,-5.718550903
0.980369057,-3.919433473
2.309553813,-1.329315353
1.157747265,-1.7864592
-1.809306402,0.032296868
-1.330154878,3.454875023
0.373367006,3.585799275
2.471958536,-5.161031796
-1.091730923,-6.639384809
0.791472783,-8.054457766
3.503977203,-8.092644006
4.897663126,-8.245388967
5.724660227,-5.417425123
11.12202571,-1.268217369
11.5781411,-8.289030384
12.96952341,-6.468092246
12.01237217,-4.79226182
7.951102284,0.178495616
7.330278555,2.4903997
8.948566755,-7.990086676
11.53437245,-6.481184671
9.887289091,-8.758175621
9.742161466,-9.453165192
9.819332505,-8.074096404
8.34962735,-6.289162435
7.694249424,-4.326389689
6.900654713,-2.694200681
7.274991841,2.530768011
5.838689076,2.419482397
5.240901477,-0.054985967
1.081728033,1.271713121
4.177784034,0.285417089
4.324063465,0.384701313
6.937512522,-3.577939382
5.247812316,-3.483019299
5.435556784,-6.787765628
3.258642408,-1.555159688
5.115354563,-8.076278475
7.067666662,-8.106827467
8.869092103,-4.866452229
8.938200496,-5.476341036
8.492451362,-3.302998453
7.380958043,-0.701969979
9.229607552,-1.527883802
6.787777671,-6.105868482
6.627676561,-3.675041536
4.958708873,-1.691539117
2.739177655,-7.453297242
4.927610096,-8.169016487
12.05729263,-6.477911565
10.45397791,-9.261142956
12.16671425,-5.141393158
10.63941877,-5.33450643
10.33188642,-7.132532825
10.81449336,-7.586403565
8.69977654,-4.802081138
6.520558552,-4.317661406
2.641274099,-0.292831691
2.029664822,3.944749933
2.446618792,4.135681134
0.333053777,0.47853036
-3.09126709,3.467967449
0.902046211,6.214103635
6.518254939,-3.38482611
13.06973058,-3.106612075
18.62719718,-4.320934512
16.15542032,-11.13663287
7.057300403,-14.19371415
7.591738641,-10.33144872
6.506736873,-6.460454998
5.809893912,-5.884388289
4.715677691,-2.310156208
3.187230402,-2.206507842
-1.067542985,2.099809015
2.789857143,5.563846517
3.871403492,0.547265593
-0.31195789,-6.54119162
-1.734438977,-6.781219415
2.015843143,-9.080031074
6.514799519,-8.054457766
8.592658531,-9.469530724
11.17155339,-8.422136707
9.902262576,-7.445659994
9.941423999,-9.745562688
7.76566143,-6.936146447
7.446611016,1.008773581
5.867484239,6.689795084
5.084255787,4.009121024
4.518718772,3.677446252
2.638970486,5.382734635
3.91862756,2.91808559
4.319456239,3.069739515
2.739177655,1.162609577
-1.881870215,2.296195393
0.157979181,4.862310733
2.759910173,1.08078192
3.529316947,2.156542857
2.865876376,5.548572021
3.448690489,1.676487267
1.858045646,-3.807056823
-1.593918578,-9.000385487
-0.742733539,-6.93069127
4.519870578,-9.562268735
4.933369129,-9.844846913
2.27039239,-9.086577286
5.4735664,-6.786674592
5.182159343,-6.72994075
5.422886912,-6.561921293
3.708998769,-7.070343805
1.073665387,-5.39669545
-1.173509188,-4.048175654
-3.609580037,-5.466521718
-4.239618218,-6.040406356
-3.669473977,-7.143443179
2.196676771,-7.414019967
4.903422159,-8.802908074
3.167649691,-8.349037333
3.020218453,-5.167578009
4.964467906,-5.589808722
4.553272968,-6.388446659
5.21671354,-5.041017898
3.780410775,-4.044902548
5.695865064,-3.524478646
5.69701687,-4.355847646
6.691025921,-3.401191642
8.656007892,-4.002352166
7.431637531,-6.926327128
4.681123495,-6.161511289
5.320376129,-5.453429292
5.102684691,-4.950461957
5.108443724,-4.277293095
4.798607763,-2.31452035
4.853894477,-2.530545366
4.947190808,-2.897133271
3.690569864,-6.218245131
3.062835295,-6.301163824
3.998102212,-5.08138621
2.85435831,-7.256910864
1.594281947,-4.850086698
3.475182039,-1.904291027
0.877858274,-0.211004034
0.219024929,3.443964669
0.26855261,5.647856245
-2.706563703,-1.764638491
2.903885992,-12.37714015
3.700936123,-6.521552982
1.23952553,-3.62376287
-1.5098367,1.653575522
-2.943835852,5.9882593
2.218561096,1.512831951
7.126408796,-6.508460557
12.29341297,-4.671156886
10.79951988,-11.22609777
6.269464724,-6.725576608
6.745160829,-4.480225686
2.807134242,-1.769002633
0.559959667,2.371476838
-0.382218089,3.822553964
0.418287461,5.999169655
3.750463804,4.156410807
4.08218409,5.866063332
4.570550066,-8.41668153
11.19689314,-7.318008848
11.73363499,-5.517800383
10.91009331,-6.348078348
11.453746,-7.525305581
9.689178365,-6.427723935
10.73962594,-6.415722545
8.508576653,-7.152171463
8.735482543,-6.665569659
6.570086233,-6.304436931
3.115818396,-0.741247254
4.651176525,6.007897938
3.31162551,3.209392051
3.990039566,-3.831059603
3.039799164,-9.060392436
8.585747692,-9.71174059
7.513415796,-9.963769775
8.821868035,-9.292782983
5.849055334,-9.162949767
5.063523269,-7.682414683
6.267161111,-4.751893509
6.497522421,-5.132664875
5.766125263,-5.399968556
5.114202757,-4.8686343
0.626764446,-1.604256282
-2.263118182,1.024048077
-5.48356929,4.86776591
-7.873567877,7.913936841
-11.38657785,3.306494204
-8.369996499,-4.798808032
-10.10807258,-6.137508509
-5.556133102,-4.772623182
-5.628696915,-4.464951189
-3.356182596,-1.596619034
2.094165988,-4.488953969
4.091398542,-7.49693866
3.911716721,-6.400448049
4.574005486,-5.629085997
2.823259533,-3.205896299
0.267400804,2.043075172
-0.305047051,6.575236364
6.171561168,-1.118745514
9.405833954,-10.9653403
9.676508493,-10.49292196
10.55303328,-10.46237297
8.021362484,-8.862915023
4.517566965,-6.226973415
1.98013714,-0.663783739
1.518262715,4.262241244
1.414600125,5.181984115
3.046710004,2.083443483
2.288821295,0.413068234
0.14185389,2.65514605
1.666845759,6.00026069
2.438556146,2.18927392
-0.522738488,2.847168287
-2.818288938,6.473770068
-10.61832288,-5.475250001
2.213953869,-14.15661895
6.322447826,-10.38600049
3.745856578,-5.025743402
1.412296512,-0.167362616
1.411144706,9.438113341
-4.180876084,14.28885688
0.429805527,7.626994522
